icao_id,faa_id,name,lat,lon,elevation_m,state,country,market_group,has_metar,has_taf
KE80,,Belen/Alexander Muni,34.648,-106.833,1580.0,NM,US,NM,True,False
KE95,E95,Benson,31.999396,-110.358224,3829.0,AZ,US,AZ,False,False
KEAG,EAG,Eagle Grove Muni,42.71,-93.916,345.0,IA,US,IA,False,False
KEAN,EAN,Wheatland/Phifer Fld,42.05627,-104.93858,1452.0,WY,US,WY,True,False
KEAR,EAR,Kearney Rgnl,40.71927,-99.00862,649.0,NE,US,NE,True,True
KEAT,EAT,Wenatchee/Pangborn Mem,47.39748,-120.20126,375.0,WA,US,WA,True,True
KEAU,EAU,Eau Claire/Chippewa Valley Rgnl,44.86653,-91.48809,271.0,WI,US,WI,True,True
KEAX,,Kansas City/NEXRAD,38.81,-94.264,305.0,MO,US,MO,False,False
KEBA,EBA,Elberton/Patz Fld,34.09574,-82.81209,180.0,GA,US,GA,True,False
KEBG,EBG,Edinburg/S Texas Intl,26.44332,-98.12549,21.0,TX,US,TX,True,False
KEBS,EBS,Webster City Muni,42.43716,-93.87249,340.0,IA,US,IA,True,False
KECG,ECG,Elizabeth City Rgnl,36.25715,-76.17161,2.0,NC,US,NC,True,True
KECP,ECP,Panama City/NW Florida Beaches Intl,30.34869,-85.78835,17.0,FL,US,FL,True,True
KECS,ECS,Newcastle/Mondell Arpt,43.88451,-104.31203,1273.0,WY,US,WY,True,False
KECU,ECU,Rocksprings/Edwards Cnty,29.94801,-100.17356,725.0,TX,US,TX,True,False
KEDC,EDC,Austin/Executive Arpt,30.39263,-97.56215,184.0,TX,US,TX,True,False
KEDE,EDE,Edenton/Northeast Rgnl,36.02859,-76.56679,4.0,NC,US,NC,True,False
KEDJ,EDJ,Bellefontaine Rgnl,40.37136,-83.81418,341.0,OH,US,OH,True,False
KEDN,EDN,Enterprise Muni,31.299,-85.9,103.0,AL,US,AL,True,False
KEDU,EDU,Davis/University Arpt,38.53005,-121.78826,20.0,CA,US,CA,True,False
KEDW,EDW,Edwards AFB,34.908,-117.874,698.0,CA,US,CA,True,True
KEED,EED,Needles Arpt,34.76784,-114.61845,271.0,CA,US,CA,True,True
KEEN,EEN,Keene/Hopkins Arpt,42.89802,-72.26951,143.0,NH,US,NH,True,False
KEEO,EEO,Meeker Arpt,40.04437,-107.88836,1957.0,CO,US,CO,True,False
KEET,EET,Alabaster/Shelby Cnty,33.17835,-86.78177,172.0,AL,US,AL,True,True
KEEW,,Neenah,44.22,-88.55,275.0,WI,US,WI,False,False
KEFC,EFC,Belle Fourche Muni,44.734,-103.861,968.0,SD,US,SD,True,False
KEFD,EFD,Houston/Ellington Arpt,29.606,-95.16,9.0,TX,US,TX,True,True
KEFK,EFK,Newport/Northeast Kingdom Intl,44.8886,-72.22956,282.0,VT,US,VT,True,True
KEFT,EFT,Monroe Muni,42.61959,-89.59311,332.0,WI,US,WI,True,False
KEFW,EFW,Jefferson Muni,42.01,-94.342,318.0,IA,US,IA,False,False
KEGE,EGE,Eagle Cnty Rgnl,39.64482,-106.91759,1993.0,CO,US,CO,True,True
KEGI,EGI,Eglin AFB/Duke Fld,30.653,-86.525,59.0,FL,US,FL,True,True
KEGP,,Eagle Pass-Eagl,28.7,-100.48,9999.0,TX,US,TX,False,False
KEGQ,EGQ,Emmetsburg Muni,43.102,-94.705,367.0,IA,US,IA,False,False
KEGT,EGT,Wellington Muni,37.32513,-97.39008,387.0,KS,US,KS,True,False
KEGV,EGV,Eagle River/Union Arpt,45.93091,-89.267,499.0,WI,US,WI,True,False
KEHA,EHA,Elkhart/Morton Cnty,37.00115,-101.88019,1103.0,KS,US,KS,True,False
KEHC,,East Cameron,28.429,-92.878,31.0,LA,US,LA,True,False
KEHO,EHO,Shelby/Cleveland Cnty,35.25565,-81.59859,261.0,NC,US,NC,True,False
KEHR,EHR,Henderson City Arpt,37.80656,-87.6824,117.0,KY,US,KY,True,False
KEHY,EHY,Elk Mountain,41.725,-106.459,2239.0,WY,US,WY,True,False
KEIK,EIK,Erie Muni,40.01168,-105.05034,1551.0,CO,US,CO,True,False
KEIR,,Eugene Isl 215,28.634,-91.489,28.0,LA,US,LA,True,False
KEIW,EIW,New Madrid/County Mem,36.535,-89.6,90.0,MO,US,MO,False,False
KEKA,EKA,Eureka/Murray Fld,40.803,-124.113,13.0,CA,US,CA,True,False
KEKE,EKE,Eugene Island 251A,28.4971,-91.5702,31.0,LA,US,LA,True,False
KEKM,EKM,Elkhart Muni,41.72218,-86.00004,236.0,IN,US,IN,True,False
KEKN,EKN,Elkins Arpt,38.8899,-79.85544,596.0,WV,US,WV,True,True
KEKO,EKO,Elko Rgnl,40.82402,-115.78634,1541.0,NV,US,NV,True,True
KEKQ,EKQ,Monticello/Wayne Cnty,36.85764,-84.85624,291.0,KY,US,KY,True,False
KEKS,EKS,Ennis/Big Sky Arpt,45.276,-111.65,1636.0,MT,US,MT,True,True
KEKX,EKX,Elizabethtown/Addington Fld,37.6924,-85.92041,234.0,KY,US,KY,True,False
KEKY,EKY,Bessemer Arpt,33.314,-86.925,213.0,AL,US,AL,True,False
KELA,ELA,Eagle Lake Arpt,29.60197,-96.3239,56.0,TX,US,TX,True,False
KELD,ELD,El Dorado/S Arkansas Rgnl,33.22072,-92.81405,76.0,AR,US,AR,True,True
KELK,ELK,Elk City Rgnl,35.42613,-99.39263,603.0,OK,US,OK,True,False
KELM,ELM,Elmira-Corning Rgnl,42.16009,-76.88996,287.0,NY,US,NY,True,True
KELN,ELN,Ellensburg/Bowers Fld,47.03376,-120.53135,532.0,WA,US,WA,True,False
KELO,ELO,Ely Muni,47.82871,-91.83711,438.0,MN,US,MN,True,False
KELP,ELP,El Paso Intl,31.81233,-106.37737,1205.0,TX,US,TX,True,True
KELY,ELY,Ely/Yelland Fld,39.29538,-114.84661,1906.0,NV,US,NV,True,True
KELZ,ELZ,Wellsville/Tarantine Fld,42.10774,-77.98423,639.0,NY,US,NY,True,False
KEMK,EMK,East Breaks 165,27.8186,-94.3228,20.0,TX,US,TX,True,False
KEMM,EMM,Kemmerer Muni,41.82236,-110.55546,2219.0,WY,US,WY,True,False
KEMP,EMP,Emporia Muni,38.32907,-96.19452,366.0,KS,US,KS,True,False
KEMT,EMT,El Monte Arpt,34.08825,-118.03424,84.0,CA,US,CA,True,False
KEMV,EMV,Emporia Muni,36.68582,-77.48497,35.0,VA,US,VA,True,False
KEND,END,Enid/Vance AFB,36.338,-97.919,392.0,OK,US,OK,True,True
KENL,ENL,Centralia Muni,38.50953,-89.08996,161.0,IL,US,IL,True,False
KENV,ENV,Wendover Arpt,40.72112,-114.03119,1291.0,UT,US,UT,True,True
KENW,ENW,Kenosha Rgnl,42.59529,-87.93833,222.0,WI,US,WI,True,True
KENX,,Albany,42.587,-74.064,559.0,NY,US,NY,False,False
KEOD,EOD,Fort Campbell Arpt(AAF),36.568199,-87.480797,593.0,TN,US,TN,True,False
KEOE,EOE,Newberry Muni,34.30617,-81.64134,166.0,SC,US,SC,True,False
KEOK,EOK,Keokuk Muni,40.46148,-91.42744,206.0,IA,US,IA,True,False
KEOP,EOP,Waverly,39.166901,-82.9282,660.0,OH,US,OH,False,False
KEOS,EOS,Neosho/Robinson Arpt,36.808,-94.394,380.0,MO,US,MO,True,False
KEPG,,Weeping Water/Browns,40.867,-96.11,361.0,NE,US,NE,False,False
KEPH,EPH,Ephrata Muni,47.30777,-119.5155,382.0,WA,US,WA,True,True
KEPM,EPM,Eastport Muni,44.91138,-67.01337,13.0,ME,US,ME,True,False
KEPO,,Eastport,44.92,-67.0,23.0,ME,US,ME,False,False
KEPZ,,Santa Teresa,31.873,-106.698,1254.0,NM,US,NM,False,False
KEQA,EQA,El Dorado/Thomas Mem,37.77534,-96.81451,422.0,KS,US,KS,True,False
KEQY,EQY,Charlotte-Monroe Exec,35.01469,-80.62415,205.0,NC,US,NC,True,False
KERI,ERI,Erie Intl,42.08026,-80.18237,222.0,PA,US,PA,True,True
KERR,ERR,Errol Arpt,44.791,-71.163,380.0,NH,US,NH,False,False
KERV,ERV,Kerrville Muni,29.97794,-99.08725,483.0,TX,US,TX,True,False
KERY,ERY,Newberry/Luce Cnty,46.3151,-85.45682,261.0,MI,US,MI,True,False
KESC,ESC,Escanaba/Delta Cnty,45.72245,-87.08931,180.0,MI,US,MI,True,False
KESF,ESF,Alexandria/Esler Rgnl,31.3963,-92.28278,27.0,LA,US,LA,True,True
KESN,ESN,Easton Muni,38.804,-76.069,14.0,MD,US,MD,True,False
KEST,EST,Estherville Muni,43.40085,-94.74764,401.0,IA,US,IA,True,False
KESW,ESW,Easton State Arpt,47.254,-121.185,678.0,WA,US,WA,False,False
KESX,,Las Vegas/NEXRAD,35.701,-114.892,1482.0,NV,US,NV,False,False
KETB,ETB,West Bend Muni,43.42253,-88.13263,269.0,WI,US,WI,True,False
KETC,ETC,Tarboro/Edgecombe Arpt,35.93629,-77.54161,15.0,NC,US,NC,True,False
KETH,ETH,Wheaton Muni,45.78283,-96.54607,309.0,MN,US,MN,True,False
KETN,ETN,Eastland Muni,32.41642,-98.81129,445.0,TX,US,TX,True,False
KETO,ETO,Mississippi Canyon Blk 941,28.0336,-89.1008,42.0,LA,US,LA,True,False
KEUF,EUF,Eufaula/Weedon Fld,31.95162,-85.13123,87.0,AL,US,AL,True,False
KEUG,EUG,Eugene/Mahlon Sweet Fld,44.13313,-123.21562,109.0,OR,US,OR,True,True
KEUL,EUL,Caldwell Ind Arpt,43.64049,-116.63018,741.0,ID,US,ID,True,True
KEVB,EVB,New Smyrna Beach Muni,29.05684,-80.94908,2.0,FL,US,FL,True,False
KEVM,EVM,Eveleth Muni,47.42741,-92.49721,419.0,MN,US,MN,True,False
KEVU,EVU,Maryville/NW Missouri Rgnl,40.35243,-94.91373,351.0,MO,US,MO,True,False
KEVV,EVV,Evansville Rgnl,38.05016,-87.51466,123.0,IN,US,IN,True,True
KEVW,EVW,Evanston/Uinta Cnty,41.27268,-111.03054,2178.0,WY,US,WY,True,True
KEVY,EVY,Middletown/Summit Arpt,39.52,-75.718,20.0,DE,US,DE,False,False
KEWB,EWB,New Bedford Rgnl,41.67909,-70.95911,22.0,MA,US,MA,True,False
KEWK,EWK,Newton City Arpt,38.06206,-97.27496,468.0,KS,US,KS,True,False
KEWN,EWN,New Bern/Coastal Carolina Rgnl,35.06838,-77.04782,3.0,NC,US,NC,True,True
KEWR,EWR,Newark Intl,40.68277,-74.16924,2.0,NJ,US,NJ,True,True
KEWX,,San Antonio/NEXRAD,29.704,-98.029,194.0,TX,US,TX,False,False
KEXX,EXX,Lexington/Davidson Cnty,35.78045,-80.30839,221.0,NC,US,NC,True,False
KEYE,EYE,Indianapolis/Eagle Creek Arpt,39.82484,-86.29583,248.0,IN,US,IN,True,False
KEYF,EYF,Elizabethtown/Brown Fld,34.60419,-78.579,39.0,NC,US,NC,True,False
KEYQ,,Houston/Weiser Aprk,29.936,-95.639,42.0,TX,US,TX,False,False
KEYW,EYW,Key West Intl,24.55706,-81.75538,1.0,FL,US,FL,True,True
KEZF,EZF,Fredericksburg/Shannon Arpt,38.26852,-77.44803,26.0,VA,US,VA,True,False
KEZI,EZI,Kewanee Muni,41.205,-89.964,261.0,IL,US,IL,False,False
KEZM,EZM,Eastman/Heart Of Georgia Arpt,32.21363,-83.13215,86.0,GA,US,GA,True,False
KEZP,EZP,E Cameron 321A,28.2198,-92.7944,30.0,LA,US,LA,True,False
KEZS,EZS,Shawano Muni,44.78705,-88.56395,247.0,WI,US,WI,True,False
KEZZ,EZZ,Cameron Arpt,39.72896,-94.27848,317.0,MO,US,MO,True,False
KF00,F00,Bonham/Jones Fld,33.61581,-96.18092,189.0,TX,US,TX,True,False
KF05,F05,Vernon/Wilbarger Cnty,34.22834,-99.28337,384.0,TX,US,TX,True,False
KF10,,Henryetta Muni,35.408,-96.015,255.0,OK,US,OK,False,False
KF17,F17,Center Muni,31.8277,-94.15402,93.0,TX,US,TX,True,False
KF35,,Graford/Possum Kingd,32.923,-98.437,307.0,TX,US,TX,False,False
KF39,,Sherman/N Texas Rgnl,33.714,-96.674,228.0,TX,US,TX,False,False
KF44,F44,Athens Muni,32.165,-95.829,137.0,TX,US,TX,True,False
KF45,F45,North Palm Beach Cnty,26.84187,-80.22396,6.0,FL,US,FL,True,False
KF46,F46,Rockwall Muni,32.93218,-96.43486,175.0,TX,US,TX,True,False
KF54,,Arlington Muni,32.66,-97.09,192.0,TX,US,TX,False,False
KF70,F70,Murrieta/French Valley Arpt,33.577,-117.126,406.0,CA,US,CA,True,False
KF95,F95,Blountstown/Calhoun Cnty,30.4881,-85.1148,45.0,FL,US,FL,True,False
KFAF,FAF,Fort Eustis/Felker AAF,37.134,-76.61,3.0,VA,US,VA,True,True
KFAM,FAM,Farmington Rgnl,37.76306,-90.42917,276.0,MO,US,MO,True,False
KFAR,FAR,Fargo/Hector Intl,46.92424,-96.81188,276.0,ND,US,ND,True,True
KFAT,FAT,Fresno/Yosemite Intl,36.77998,-119.72019,102.0,CA,US,CA,True,True
KFAY,FAY,Fayetteville Rgnl,34.98953,-78.88005,57.0,NC,US,NC,True,True
KFBG,FBG,Fort Bragg/Simmons AAF,35.131,-78.932,69.0,NC,US,NC,True,True
KFBL,FBL,Faribault Muni,44.32984,-93.31188,318.0,MN,US,MN,True,False
KFBR,FBR,Fort Bridger Arpt,41.39409,-110.40596,2140.0,WY,US,WY,True,False
KFBY,FBY,Fairbury Muni,40.182,-97.168,451.0,NE,US,NE,False,False
KFCA,,Kalispell/Glacier Park Intl,48.3,-114.27,906.0,MT,US,MT,False,True
KFCH,FCH,Fresno/Chandler Exec,36.73385,-119.82036,85.0,CA,US,CA,True,False
KFCI,FCI,Richmond/Chesterfield Cnty,37.407,-77.522,63.0,VA,US,VA,True,False
KFCL,,Fort Collins,40.58,-105.08,1525.0,CO,US,CO,False,False
KFCM,FCM,Eden Prairie/Flying,44.83215,-93.47049,276.0,MN,US,MN,True,True
KFCS,FCS,Fort Carson/Butts AAF,38.67563,-104.75102,1789.0,CO,US,CO,True,True
KFCT,FCT,Yakima,46.669421,-120.455984,1378.0,WA,US,WA,False,False
KFCX,,Roanoke/NEXRAD,37.024,-80.274,877.0,VA,US,VA,False,False
KFCY,FCY,Forrest City/Hutfly Arpt,34.942,-90.775,76.0,AR,US,AR,False,False
KFDK,FDK,Frederick Muni,39.41766,-77.36956,82.0,MD,US,MD,True,False
KFDR,FDR,Frederick Rgnl,34.35307,-98.98763,378.0,OK,US,OK,True,False
KFDW,FDW,Winnsboro/Fairfield Cnty,34.31511,-81.1119,174.0,SC,US,SC,True,False
KFDY,FDY,Findlay Arpt,41.01368,-83.66812,247.0,OH,US,OH,True,True
KFEP,FEP,Freeport/Albertus Arpt,42.24751,-89.58104,255.0,IL,US,IL,True,False
KFES,FES,Festus Mem,38.195,-90.385,132.0,MO,US,MO,False,False
KFET,FET,Fremont Muni,41.44892,-96.52367,366.0,NE,US,NE,True,False
KFEW,FEW,Warren AFB,41.141,-104.869,1877.0,WY,US,WY,True,False
KFFA,FFA,First Flight Airport,36.01651,-75.67393,2.0,NC,US,NC,True,False
KFFC,FFC,Peachtree City/Falcon Fld,33.35428,-84.56892,242.0,GA,US,GA,True,False
KFFL,FFL,Fairfield Muni,41.05208,-91.98342,240.0,IA,US,IA,True,False
KFFM,FFM,Fergus Falls/Mickelson Fld,46.28654,-96.15342,362.0,MN,US,MN,True,False
KFFO,FFO,Wright Patterson AFB,39.837,-84.035,250.0,OH,US,OH,True,True
KFFT,FFT,Frankfort/Capital City Arpt,38.18463,-84.90391,235.0,KY,US,KY,True,False
KFFX,FFX,Fremont Muni,43.44171,-85.99361,234.0,MI,US,MI,True,False
KFFZ,FFZ,Mesa/Falcon Fld,33.46587,-111.72123,420.0,AZ,US,AZ,True,False
KFGN,FGN,Flag Island,49.318,-94.902,327.0,MN,US,MN,True,False
KFGU,FGU,Collegedal,35.044315,-85.020146,860.0,TN,US,TN,False,False
KFGX,FGX,Flemingsburg Arpt,38.53831,-83.74667,279.0,KY,US,KY,True,False
KFGZ,,Flagstaff,35.231,-111.82,2181.0,AZ,US,AZ,False,False
KFHB,FHB,Fernandina Beach Muni,30.61306,-81.46233,4.0,FL,US,FL,True,False
KFHM,,Los Angeles Downtown,34.0677,-118.2417,126.0,CA,US,CA,True,False
KFHR,FHR,Friday Harbor Arpt,48.51997,-123.02642,34.0,WA,US,WA,True,False
KFHU,FHU,Fort Huachuca/Libby AAF,31.586,-110.348,1424.0,AZ,US,AZ,True,True
KFIG,FIG,Clearfield/Lawrence Arpt,41.04647,-78.41118,461.0,PA,US,PA,True,False
KFIN,FIN,Palm Coast/Flagler Exec,29.467,-81.207,10.0,FL,US,FL,True,False
KFIR,,First Divide,41.29,-110.77,2310.0,WY,US,WY,True,False
KFIT,FIT,Fitchburg Muni,42.55494,-71.75699,102.0,MA,US,MA,True,False
KFKA,FKA,Preston/Fillmore Cnty,43.677,-92.174,388.0,MN,US,MN,True,False
KFKL,FKL,Franklin/Lamberton Fld,41.38055,-79.86029,468.0,PA,US,PA,True,True
KFKN,FKN,Franklin/Rose Arpt,36.69837,-76.90316,9.0,VA,US,VA,True,False
KFKR,FKR,Frankfort Muni,40.27479,-86.56438,260.0,IN,US,IN,True,False
KFKS,FKS,Frankfort/Dow Mem,44.62464,-86.19847,189.0,MI,US,MI,True,False
KFLD,FLD,Fond Du Lac Cnty Arpt,43.7695,-88.49074,242.0,WI,US,WI,True,False
KFLG,FLG,Flagstaff/Pulliam Arpt,35.14428,-111.66636,2134.0,AZ,US,AZ,True,True
KFLL,FLL,Ft Lauderdale-Hollywood Intl,26.07872,-80.16223,1.0,FL,US,FL,True,True
KFLO,FLO,Florence Rgnl,34.18772,-79.73078,43.0,SC,US,SC,True,True
KFLP,FLP,Flippin/Marion Cnty,36.29247,-92.5851,215.0,AR,US,AR,True,False
KFLU,,New York/Flushing,40.78,-73.83,9999.0,NY,US,NY,False,False
KFLV,FLV,Ft Leavenworth/Sherman AAF,39.369,-94.913,234.0,KS,US,KS,True,False
KFLX,FLX,Fallon Muni,39.49966,-118.74612,1209.0,NV,US,NV,False,False
KFLY,FLY,Meadow Lake Arpt,38.94392,-104.5684,2096.0,CO,US,CO,True,False
KFME,FME,Fort Meade/Tipton Fld,39.086,-76.757,43.0,MD,US,MD,True,False
KFMH,FMH,Otis ANGB,41.66082,-70.52207,35.0,MA,US,MA,True,True
KFMM,FMM,Fort Morgan Muni,40.33148,-103.80702,1376.0,CO,US,CO,True,False
KFMN,FMN,Farmington/Four Corners Rgnl,36.74355,-108.22931,1677.0,NM,US,NM,True,True
KFMY,FMY,Fort Myers/Page Fld,26.58396,-81.86146,4.0,FL,US,FL,True,True
KFMZ,FMZ,Fairmont State Afld,40.586,-97.573,498.0,NE,US,NE,False,False
KFNB,FNB,Falls City/Brenner Fld,40.07912,-95.58929,301.0,NE,US,NE,True,False
KFNL,FNL,Fort Collins/N Colorado Rgnl,40.44272,-105.00972,1529.0,CO,US,CO,True,False
KFNT,FNT,Flint/Bishop Intl,42.96685,-83.74996,235.0,MI,US,MI,True,True
KFOA,FOA,Flora Muni,38.66726,-88.45269,141.0,IL,US,IL,True,False
KFOD,FOD,Fort Dodge Rgnl,42.549,-94.182,347.0,IA,US,IA,True,True
KFOE,FOE,Topeka/Forbes Fld,38.9414,-95.65125,315.0,KS,US,KS,True,True
KFOK,FOK,Westhampton/Gabreski Arpt,40.85055,-72.61929,13.0,NY,US,NY,True,False
KFOM,FOM,Fillmore Muni,38.96181,-112.35997,1519.0,UT,US,UT,True,False
KFOQ,,Freeport Supple,29.0,-95.32,2.0,TX,US,TX,False,False
KFOT,FOT,Fortuna/Rohnerville Arpt,40.5529,-124.13365,118.0,CA,US,CA,True,False
KFOZ,FOZ,Bigfork Muni,47.78317,-93.6533,412.0,MN,US,MN,True,False
KFPK,FPK,Charotte/Beach Fld,42.57644,-84.81246,269.0,MI,US,MI,True,False
KFPR,FPR,Ft Pierce/Treasure Coast Intl,27.49815,-80.37629,7.0,FL,US,FL,True,True
KFPY,FPY,Perry-Foley Arpt,30.07188,-83.57311,12.0,FL,US,FL,True,False
KFQD,FQD,Rutherfordton/Marchman Fld,35.43,-81.936,325.0,NC,US,NC,True,False
KFRG,FRG,Farmingdale/Republic Arpt,40.73442,-73.41637,23.0,NY,US,NY,True,False
KFRH,FRH,French Lick Muni,38.5034,-86.64416,241.0,IN,US,IN,True,False
KFRI,FRI,Ft Riley/Marshall Fld,39.05682,-96.76169,232.0,KS,US,KS,True,True
KFRM,FRM,Fairmont Muni,43.64552,-94.41685,353.0,MN,US,MN,True,False
KFRR,FRR,Front Royal/Warren Cnty,38.9169,-78.24874,213.0,VA,US,VA,True,False
KFSD,FSD,Sioux Falls/Foss Fld,43.57751,-96.75387,433.0,SD,US,SD,True,True
KFSE,FSE,Fosston Muni,47.589,-95.773,389.0,MN,US,MN,True,False
KFSI,FSI,Fort Sill/Post AAF,34.64574,-98.40398,360.0,OK,US,OK,True,True
KFSK,FSK,Fort Scott Muni,37.79598,-94.76763,276.0,KS,US,KS,True,False
KFSM,FSM,Fort Smith Rgnl,35.33347,-94.36526,136.0,AR,US,AR,True,True
KFSO,FSO,Highgate/Franklin Cnty,44.94112,-73.09968,70.0,VT,US,VT,True,False
KFST,FST,Fort Stockton/Pecos Cnty,30.91193,-102.91714,917.0,TX,US,TX,True,True
KFSU,FSU,Fort Sumner Muni,34.488,-104.217,1269.0,NM,US,NM,False,False
KFSW,FSW,Fort Madison Muni,40.66151,-91.32674,219.0,IA,US,IA,True,False
KFTG,,Denver/Front Range Arpt,39.795,-104.54,1672.0,CO,US,CO,True,False
KFTK,FTK,Fort Knox/Godman AAF,37.907,-85.973,225.0,KY,US,KY,True,True
KFTN,FTN,Faith Ranch Arpt,28.21113,-100.0236,236.0,TX,US,TX,True,False
KFTT,FTT,Fulton/Hensley Mem,38.838,-92.003,270.0,MO,US,MO,False,False
KFTW,FTW,Fort Worth/Meacham Intl,32.82478,-97.36403,213.0,TX,US,TX,True,True
KFTY,FTY,Atlanta/Fulton Cnty,33.77759,-84.52465,245.0,GA,US,GA,True,True
KFUL,FUL,Fullerton Muni,33.87154,-117.98561,23.0,CA,US,CA,True,False
KFVE,FVE,Frenchville/N Aroostook Rgnl,47.2852,-68.30716,299.0,ME,US,ME,True,True
KFVX,FVX,Farmville Muni,37.36299,-78.43721,129.0,VA,US,VA,True,False
KFWA,FWA,Fort Wayne Intl,40.97247,-85.20635,243.0,IN,US,IN,True,True
KFWB,FWB,Branson/West Muni,36.69326,-93.40491,392.0,MO,US,MO,True,False
KFWC,FWC,Fairfield Muni,38.37959,-88.41349,131.0,IL,US,IL,True,False
KFWD,,Ft Worth,32.835,-97.299,198.0,TX,US,TX,False,False
KFWH,,Carswell AFB,32.769,-97.441,198.0,TX,US,TX,False,False
KFWN,FWN,Sussex Arpt,41.19926,-74.62591,129.0,NJ,US,NJ,True,False
KFWQ,FWQ,Monongahela/Rostraver Arpt,40.211,-79.835,372.0,PA,US,PA,False,False
KFWS,FWS,Fort Worth/Spinks Arpt,32.558,-97.308,211.0,TX,US,TX,True,False
KFWZ,FWZ,South Pass,42.512,-108.776,2605.0,WY,US,WY,True,False
KFXE,FXE,Ft Lauderdale Exec,26.19904,-80.17763,3.0,FL,US,FL,True,True
KFXY,FXY,Forest City Muni,43.23232,-93.62369,366.0,IA,US,IA,True,False
KFYE,FYE,Somerville/Fayette Cnty,35.20611,-89.39289,133.0,TN,US,TN,True,False
KFYG,FYG,Washington Rgnl,38.58774,-90.99151,147.0,MO,US,MO,True,False
KFYJ,FYJ,West Point/Middle Peninsula Arpt,37.52239,-76.76629,3.0,VA,US,VA,True,False
KFYM,FYM,Fayetteville Muni,35.06029,-86.56558,297.0,TN,US,TN,True,False
KFYV,FYV,Fayetteville/Drake Fld,36.01026,-94.1624,377.0,AR,US,AR,True,True
KFZG,FZG,Fitzgerald Muni,31.68401,-83.27116,105.0,GA,US,GA,True,False
KFZI,FZI,Fostoria Arpt,41.18933,-83.39466,228.0,OH,US,OH,False,False
KFZY,FZY,Fulton/Oswego Cnty,43.35037,-76.38315,143.0,NY,US,NY,True,False
KG01,,Green Canyon 184,27.53,-91.3,1.0,LA,US,LA,False,False
KGAB,GAB,Gabbs Arpt,38.922,-117.958,1432.0,NV,US,NV,False,False
KGAD,GAD,Gadsden/NE Alabama Rgnl,33.96862,-86.09171,169.0,AL,US,AL,True,False
KGAF,GAF,Grafton/Hutson Fld,48.40813,-97.36939,250.0,ND,US,ND,True,False
KGAG,GAG,Gage Arpt,36.29659,-99.76865,670.0,OK,US,OK,True,True
KGAI,GAI,Gaithersburg/Montgomery Cnty,39.16956,-77.1653,151.0,MD,US,MD,True,False
KGAO,GAO,Galliano/Miller Arpt,29.43519,-90.2599,0.0,LA,US,LA,True,False
KGAS,GAS,Gallipolis/Meigs Rgnl,38.834,-82.163,172.0,OH,US,OH,False,False
KGBD,GBD,Great Bend Muni,38.3405,-98.85915,573.0,KS,US,KS,True,True
KGBG,GBG,Galesburg Muni,40.9329,-90.43339,230.0,IL,US,IL,True,False
KGBK,GBK,Garden Banks 783,27.2039,-92.2025,20.0,LA,US,LA,True,False
KGBN,,Gila Bend,32.885,-112.719,262.0,AZ,US,AZ,False,False
KGBR,GBR,Great Barrington Arpt,42.184,-73.403,225.0,MA,US,MA,False,False
KGCC,GCC,Gillette/Campbell Cnty,44.33983,-105.54159,1328.0,WY,US,WY,True,True
KGCD,GCD,John Day/Grant Cnty,44.40289,-118.96717,1122.0,OR,US,OR,True,False
KGCK,GCK,Garden City Rgnl,37.92208,-100.723,877.0,KS,US,KS,True,True
KGCM,GCM,Claremore Rgnl,36.29182,-95.48251,215.0,OK,US,OK,True,False
KGCN,GCN,Grand Canyon Park Arpt,35.94583,-112.15539,1993.0,AZ,US,AZ,True,True
KGCT,GCT,Guthrie Center Rgnl,41.687,-94.435,372.0,IA,US,IA,False,False
KGCY,GCY,Greeneville/Greene Cnty,36.19237,-82.81345,488.0,TN,US,TN,True,False
KGDA,GDA,Marion/Crittenden Cnty,37.33437,-88.10954,199.0,KY,US,KY,True,False
KGDB,GDB,Granite Falls Muni,44.7521,-95.5591,316.0,MN,US,MN,True,False
KGDJ,GDJ,Granbury Muni,32.44688,-97.81705,235.0,TX,US,TX,True,False
KGDK,GDK,Xenia/Jackson Rgnl,39.69352,-83.98958,284.0,OH,US,OH,True,False
KGDM,GDM,Gardner Muni,42.55,-72.016,290.0,MA,US,MA,False,False
KGDP,,Guadalupe Pass,31.83274,-104.80899,1664.0,TX,US,TX,True,False
KGDV,GDV,Glendive/Dawson Arpt,47.14005,-104.81272,749.0,MT,US,MT,True,True
KGDW,GDW,Gladwin/Zettel Mem,43.97,-84.475,234.0,MI,US,MI,False,False
KGDY,,Grundy Muni,37.232,-82.125,702.0,VA,US,VA,False,False
KGED,GED,Georgetown/Sussex Cnty,38.68976,-75.36247,15.0,DE,US,DE,True,False
KGEG,GEG,Spokane Intl,47.62169,-117.52796,718.0,WA,US,WA,True,True
KGEO,GEO,Georgetown/Brown Cnty,38.882,-83.883,292.0,OH,US,OH,False,False
KGEU,GEU,Glendale Muni,33.528,-112.293,319.0,AZ,US,AZ,True,False
KGEV,GEV,Jefferson/Ashe Cnty,36.43124,-81.42056,961.0,NC,US,NC,True,False
KGEY,GEY,Greybull/South Big Horn Arpt,44.51735,-108.0752,1191.0,WY,US,WY,True,False
KGEZ,GEZ,Shelbyville Muni,39.58545,-85.7998,245.0,IN,US,IN,True,False
KGFA,GFA,Malmstrom AFB,47.505,-111.187,1058.0,MT,US,MT,True,True
