corridor,segment,TOD,DOW,Month,TI_score,SI_multiplier,LI_multiplier,CTS_score,CTS_toggle_%
LA Basin->Denver,Light Jet,00:00-06:59,Tuesday,Sep,1,1.0,0.95,0.95,-15.0
LA Basin->Denver,Light Jet,07:00-08:59,Tuesday,Sep,4,1.0,0.95,3.8,0.0
LA Basin->Denver,Light Jet,09:00-12:59,Tuesday,Sep,9,1.0,0.95,8.549999999999999,30.0
LA Basin->Denver,Light Jet,13:00-15:59,Tuesday,Sep,7,1.0,0.95,6.6499999999999995,15.0
LA Basin->Denver,Light Jet,16:00-18:59,Tuesday,Sep,3,1.0,0.95,2.8499999999999996,0.0
LA Basin->Denver,Light Jet,19:00-23:59,Tuesday,Sep,1,1.0,0.95,0.95,-15.0
LA Basin->Denver,Light Jet,00:00-06:59,Wednesday,Sep,1,1.0,0.95,0.95,-15.0
LA Basin->Denver,Light Jet,07:00-08:59,Wednesday,Sep,4,1.0,0.95,3.8,0.0
LA Basin->Denver,Light Jet,09:00-12:59,Wednesday,Sep,10,1.0,0.95,9.5,35.0
LA Basin->Denver,Light Jet,13:00-15:59,Wednesday,Sep,7,1.0,0.95,6.6499999999999995,15.0
LA Basin->Denver,Light Jet,16:00-18:59,Wednesday,Sep,4,1.0,0.95,3.8,0.0
LA Basin->Denver,Light Jet,19:00-23:59,Wednesday,Sep,1,1.0,0.95,0.95,-15.0
LA Basin->Denver,Light Jet,00:00-06:59,Thursday,Sep,1,1.0,0.95,0.95,-15.0
LA Basin->Denver,Light Jet,07:00-08:59,Thursday,Sep,4,1.0,0.95,3.8,0.0
LA Basin->Denver,Light Jet,09:00-12:59,Thursday,Sep,10,1.0,0.95,9.5,35.0
LA Basin->Denver,Light Jet,13:00-15:59,Thursday,Sep,8,1.0,0.95,7.6,20.0
LA Basin->Denver,Light Jet,16:00-18:59,Thursday,Sep,4,1.0,0.95,3.8,0.0
LA Basin->Denver,Light Jet,19:00-23:59,Thursday,Sep,1,1.0,0.95,0.95,-15.0
LA Basin->Denver,Light Jet,00:00-06:59,Friday,Sep,1,1.0,0.95,0.95,-15.0
LA Basin->Denver,Light Jet,07:00-08:59,Friday,Sep,4,1.0,0.95,3.8,0.0
LA Basin->Denver,Light Jet,09:00-12:59,Friday,Sep,10,1.0,0.95,9.5,35.0
LA Basin->Denver,Light Jet,13:00-15:59,Friday,Sep,7,1.0,0.95,6.6499999999999995,15.0
LA Basin->Denver,Light Jet,16:00-18:59,Friday,Sep,4,1.0,0.95,3.8,0.0
LA Basin->Denver,Light Jet,19:00-23:59,Friday,Sep,1,1.0,0.95,0.95,-15.0
LA Basin->Denver,Light Jet,00:00-06:59,Saturday,Sep,1,1.0,0.95,0.95,-15.0
LA Basin->Denver,Light Jet,07:00-08:59,Saturday,Sep,3,1.0,0.95,2.8499999999999996,0.0
LA Basin->Denver,Light Jet,09:00-12:59,Saturday,Sep,10,1.0,0.95,9.5,35.0
LA Basin->Denver,Light Jet,13:00-15:59,Saturday,Sep,6,1.0,0.95,5.699999999999999,10.0
LA Basin->Denver,Light Jet,16:00-18:59,Saturday,Sep,2,1.0,0.95,1.9,-5.0
LA Basin->Denver,Light Jet,19:00-23:59,Saturday,Sep,1,1.0,0.95,0.95,-15.0
LA Basin->Denver,Light Jet,00:00-06:59,Sunday,Sep,1,1.0,0.95,0.95,-15.0
LA Basin->Denver,Light Jet,07:00-08:59,Sunday,Sep,4,1.0,0.95,3.8,0.0
LA Basin->Denver,Light Jet,09:00-12:59,Sunday,Sep,10,1.0,0.95,9.5,35.0
LA Basin->Denver,Light Jet,13:00-15:59,Sunday,Sep,8,1.0,0.95,7.6,20.0
LA Basin->Denver,Light Jet,16:00-18:59,Sunday,Sep,5,1.0,0.95,4.75,5.0
LA Basin->Denver,Light Jet,19:00-23:59,Sunday,Sep,1,1.0,0.95,0.95,-15.0
South Florida->Charlotte,Light Jet,00:00-06:59,Monday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Monday,Apr,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Monday,Apr,10,1.0,1.1,11.0,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Monday,Apr,8,1.0,1.1,8.8,30.0
South Florida->Charlotte,Light Jet,16:00-18:59,Monday,Apr,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Monday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Tuesday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Tuesday,Apr,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Tuesday,Apr,9,1.0,1.1,9.9,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Tuesday,Apr,7,1.0,1.1,7.700000000000001,20.0
South Florida->Charlotte,Light Jet,16:00-18:59,Tuesday,Apr,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Tuesday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Wednesday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Wednesday,Apr,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Wednesday,Apr,10,1.0,1.1,11.0,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Wednesday,Apr,8,1.0,1.1,8.8,30.0
South Florida->Charlotte,Light Jet,16:00-18:59,Wednesday,Apr,5,1.0,1.1,5.5,10.0
South Florida->Charlotte,Light Jet,19:00-23:59,Wednesday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Thursday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Thursday,Apr,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Thursday,Apr,10,1.0,1.1,11.0,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Thursday,Apr,7,1.0,1.1,7.700000000000001,20.0
South Florida->Charlotte,Light Jet,16:00-18:59,Thursday,Apr,5,1.0,1.1,5.5,10.0
South Florida->Charlotte,Light Jet,19:00-23:59,Thursday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Friday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Friday,Apr,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Friday,Apr,10,1.0,1.1,11.0,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Friday,Apr,9,1.0,1.1,9.9,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Friday,Apr,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Friday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Saturday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Saturday,Apr,2,1.0,1.1,2.2,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Saturday,Apr,10,1.0,1.1,11.0,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Saturday,Apr,6,1.0,1.1,6.6000000000000005,15.0
South Florida->Charlotte,Light Jet,16:00-18:59,Saturday,Apr,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Saturday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Sunday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Sunday,Apr,2,1.0,1.1,2.2,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Sunday,Apr,10,1.0,1.1,11.0,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Sunday,Apr,9,1.0,1.1,9.9,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Sunday,Apr,6,1.0,1.1,6.6000000000000005,15.0
South Florida->Charlotte,Light Jet,19:00-23:59,Sunday,Apr,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Monday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,07:00-08:59,Monday,Aug,4,0.75,1.1,3.3000000000000003,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Monday,Aug,10,0.75,1.1,8.25,25.0
South Florida->Charlotte,Light Jet,13:00-15:59,Monday,Aug,8,0.75,1.1,6.6000000000000005,15.0
South Florida->Charlotte,Light Jet,16:00-18:59,Monday,Aug,4,0.75,1.1,3.3000000000000003,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Monday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,00:00-06:59,Tuesday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,07:00-08:59,Tuesday,Aug,4,0.75,1.1,3.3000000000000003,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Tuesday,Aug,9,0.75,1.1,7.425000000000001,20.0
South Florida->Charlotte,Light Jet,13:00-15:59,Tuesday,Aug,7,0.75,1.1,5.775,10.0
South Florida->Charlotte,Light Jet,16:00-18:59,Tuesday,Aug,4,0.75,1.1,3.3000000000000003,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Tuesday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,00:00-06:59,Wednesday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,07:00-08:59,Wednesday,Aug,4,0.75,1.1,3.3000000000000003,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Wednesday,Aug,10,0.75,1.1,8.25,25.0
South Florida->Charlotte,Light Jet,13:00-15:59,Wednesday,Aug,8,0.75,1.1,6.6000000000000005,15.0
South Florida->Charlotte,Light Jet,16:00-18:59,Wednesday,Aug,5,0.75,1.1,4.125,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Wednesday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,00:00-06:59,Thursday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,07:00-08:59,Thursday,Aug,4,0.75,1.1,3.3000000000000003,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Thursday,Aug,10,0.75,1.1,8.25,25.0
South Florida->Charlotte,Light Jet,13:00-15:59,Thursday,Aug,7,0.75,1.1,5.775,10.0
South Florida->Charlotte,Light Jet,16:00-18:59,Thursday,Aug,5,0.75,1.1,4.125,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Thursday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,00:00-06:59,Friday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,07:00-08:59,Friday,Aug,4,0.75,1.1,3.3000000000000003,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Friday,Aug,10,0.75,1.1,8.25,25.0
South Florida->Charlotte,Light Jet,13:00-15:59,Friday,Aug,9,0.75,1.1,7.425000000000001,20.0
South Florida->Charlotte,Light Jet,16:00-18:59,Friday,Aug,4,0.75,1.1,3.3000000000000003,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Friday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,00:00-06:59,Saturday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,07:00-08:59,Saturday,Aug,2,0.75,1.1,1.6500000000000001,-5.0
South Florida->Charlotte,Light Jet,09:00-12:59,Saturday,Aug,10,0.75,1.1,8.25,25.0
South Florida->Charlotte,Light Jet,13:00-15:59,Saturday,Aug,6,0.75,1.1,4.95,5.0
South Florida->Charlotte,Light Jet,16:00-18:59,Saturday,Aug,4,0.75,1.1,3.3000000000000003,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Saturday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,00:00-06:59,Sunday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,07:00-08:59,Sunday,Aug,2,0.75,1.1,1.6500000000000001,-5.0
South Florida->Charlotte,Light Jet,09:00-12:59,Sunday,Aug,10,0.75,1.1,8.25,25.0
South Florida->Charlotte,Light Jet,13:00-15:59,Sunday,Aug,9,0.75,1.1,7.425000000000001,20.0
South Florida->Charlotte,Light Jet,16:00-18:59,Sunday,Aug,6,0.75,1.1,4.95,5.0
South Florida->Charlotte,Light Jet,19:00-23:59,Sunday,Aug,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,00:00-06:59,Monday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Monday,Dec,4,1.3,1.1,5.720000000000001,10.0
South Florida->Charlotte,Light Jet,09:00-12:59,Monday,Dec,10,1.3,1.1,14.3,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Monday,Dec,8,1.3,1.1,11.440000000000001,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Monday,Dec,4,1.3,1.1,5.720000000000001,10.0
South Florida->Charlotte,Light Jet,19:00-23:59,Monday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Tuesday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Tuesday,Dec,4,1.3,1.1,5.720000000000001,10.0
South Florida->Charlotte,Light Jet,09:00-12:59,Tuesday,Dec,9,1.3,1.1,12.870000000000003,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Tuesday,Dec,7,1.3,1.1,10.01,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Tuesday,Dec,4,1.3,1.1,5.720000000000001,10.0
South Florida->Charlotte,Light Jet,19:00-23:59,Tuesday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Wednesday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Wednesday,Dec,4,1.3,1.1,5.720000000000001,10.0
South Florida->Charlotte,Light Jet,09:00-12:59,Wednesday,Dec,10,1.3,1.1,14.3,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Wednesday,Dec,8,1.3,1.1,11.440000000000001,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Wednesday,Dec,5,1.3,1.1,7.15,20.0
South Florida->Charlotte,Light Jet,19:00-23:59,Wednesday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Thursday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Thursday,Dec,4,1.3,1.1,5.720000000000001,10.0
South Florida->Charlotte,Light Jet,09:00-12:59,Thursday,Dec,10,1.3,1.1,14.3,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Thursday,Dec,7,1.3,1.1,10.01,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Thursday,Dec,5,1.3,1.1,7.15,20.0
South Florida->Charlotte,Light Jet,19:00-23:59,Thursday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Friday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Friday,Dec,4,1.3,1.1,5.720000000000001,10.0
South Florida->Charlotte,Light Jet,09:00-12:59,Friday,Dec,10,1.3,1.1,14.3,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Friday,Dec,9,1.3,1.1,12.870000000000003,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Friday,Dec,4,1.3,1.1,5.720000000000001,10.0
South Florida->Charlotte,Light Jet,19:00-23:59,Friday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Saturday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Saturday,Dec,2,1.3,1.1,2.8600000000000003,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Saturday,Dec,10,1.3,1.1,14.3,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Saturday,Dec,6,1.3,1.1,8.580000000000002,30.0
South Florida->Charlotte,Light Jet,16:00-18:59,Saturday,Dec,4,1.3,1.1,5.720000000000001,10.0
South Florida->Charlotte,Light Jet,19:00-23:59,Saturday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Sunday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Sunday,Dec,2,1.3,1.1,2.8600000000000003,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Sunday,Dec,10,1.3,1.1,14.3,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Sunday,Dec,9,1.3,1.1,12.870000000000003,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Sunday,Dec,6,1.3,1.1,8.580000000000002,30.0
South Florida->Charlotte,Light Jet,19:00-23:59,Sunday,Dec,1,1.3,1.1,1.4300000000000002,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Monday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Monday,Feb,4,1.15,1.1,5.06,5.0
South Florida->Charlotte,Light Jet,09:00-12:59,Monday,Feb,10,1.15,1.1,12.65,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Monday,Feb,8,1.15,1.1,10.12,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Monday,Feb,4,1.15,1.1,5.06,5.0
South Florida->Charlotte,Light Jet,19:00-23:59,Monday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Tuesday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Tuesday,Feb,4,1.15,1.1,5.06,5.0
South Florida->Charlotte,Light Jet,09:00-12:59,Tuesday,Feb,9,1.15,1.1,11.385,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Tuesday,Feb,7,1.15,1.1,8.855,30.0
South Florida->Charlotte,Light Jet,16:00-18:59,Tuesday,Feb,4,1.15,1.1,5.06,5.0
South Florida->Charlotte,Light Jet,19:00-23:59,Tuesday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Wednesday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Wednesday,Feb,4,1.15,1.1,5.06,5.0
South Florida->Charlotte,Light Jet,09:00-12:59,Wednesday,Feb,10,1.15,1.1,12.65,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Wednesday,Feb,8,1.15,1.1,10.12,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Wednesday,Feb,5,1.15,1.1,6.325,15.0
South Florida->Charlotte,Light Jet,19:00-23:59,Wednesday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Thursday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Thursday,Feb,4,1.15,1.1,5.06,5.0
South Florida->Charlotte,Light Jet,09:00-12:59,Thursday,Feb,10,1.15,1.1,12.65,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Thursday,Feb,7,1.15,1.1,8.855,30.0
South Florida->Charlotte,Light Jet,16:00-18:59,Thursday,Feb,5,1.15,1.1,6.325,15.0
South Florida->Charlotte,Light Jet,19:00-23:59,Thursday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Friday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Friday,Feb,4,1.15,1.1,5.06,5.0
South Florida->Charlotte,Light Jet,09:00-12:59,Friday,Feb,10,1.15,1.1,12.65,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Friday,Feb,9,1.15,1.1,11.385,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Friday,Feb,4,1.15,1.1,5.06,5.0
South Florida->Charlotte,Light Jet,19:00-23:59,Friday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Saturday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Saturday,Feb,2,1.15,1.1,2.53,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Saturday,Feb,10,1.15,1.1,12.65,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Saturday,Feb,6,1.15,1.1,7.59,20.0
South Florida->Charlotte,Light Jet,16:00-18:59,Saturday,Feb,4,1.15,1.1,5.06,5.0
South Florida->Charlotte,Light Jet,19:00-23:59,Saturday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Sunday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Sunday,Feb,2,1.15,1.1,2.53,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Sunday,Feb,10,1.15,1.1,12.65,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Sunday,Feb,9,1.15,1.1,11.385,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Sunday,Feb,6,1.15,1.1,7.59,20.0
South Florida->Charlotte,Light Jet,19:00-23:59,Sunday,Feb,1,1.15,1.1,1.265,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Monday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Monday,Jan,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Monday,Jan,10,1.0,1.1,11.0,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Monday,Jan,8,1.0,1.1,8.8,30.0
South Florida->Charlotte,Light Jet,16:00-18:59,Monday,Jan,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Monday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Tuesday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Tuesday,Jan,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Tuesday,Jan,9,1.0,1.1,9.9,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Tuesday,Jan,7,1.0,1.1,7.700000000000001,20.0
South Florida->Charlotte,Light Jet,16:00-18:59,Tuesday,Jan,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Tuesday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Wednesday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Wednesday,Jan,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Wednesday,Jan,10,1.0,1.1,11.0,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Wednesday,Jan,8,1.0,1.1,8.8,30.0
South Florida->Charlotte,Light Jet,16:00-18:59,Wednesday,Jan,5,1.0,1.1,5.5,10.0
South Florida->Charlotte,Light Jet,19:00-23:59,Wednesday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Thursday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Thursday,Jan,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Thursday,Jan,10,1.0,1.1,11.0,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Thursday,Jan,7,1.0,1.1,7.700000000000001,20.0
South Florida->Charlotte,Light Jet,16:00-18:59,Thursday,Jan,5,1.0,1.1,5.5,10.0
South Florida->Charlotte,Light Jet,19:00-23:59,Thursday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Friday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Friday,Jan,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Friday,Jan,10,1.0,1.1,11.0,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Friday,Jan,9,1.0,1.1,9.9,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Friday,Jan,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Friday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Saturday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Saturday,Jan,2,1.0,1.1,2.2,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Saturday,Jan,10,1.0,1.1,11.0,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Saturday,Jan,6,1.0,1.1,6.6000000000000005,15.0
South Florida->Charlotte,Light Jet,16:00-18:59,Saturday,Jan,4,1.0,1.1,4.4,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Saturday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Sunday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,07:00-08:59,Sunday,Jan,2,1.0,1.1,2.2,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Sunday,Jan,10,1.0,1.1,11.0,35.0
South Florida->Charlotte,Light Jet,13:00-15:59,Sunday,Jan,9,1.0,1.1,9.9,35.0
South Florida->Charlotte,Light Jet,16:00-18:59,Sunday,Jan,6,1.0,1.1,6.6000000000000005,15.0
South Florida->Charlotte,Light Jet,19:00-23:59,Sunday,Jan,1,1.0,1.1,1.1,-10.0
South Florida->Charlotte,Light Jet,00:00-06:59,Monday,Jul,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,07:00-08:59,Monday,Jul,4,0.75,1.1,3.3000000000000003,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Monday,Jul,10,0.75,1.1,8.25,25.0
South Florida->Charlotte,Light Jet,13:00-15:59,Monday,Jul,8,0.75,1.1,6.6000000000000005,15.0
South Florida->Charlotte,Light Jet,16:00-18:59,Monday,Jul,4,0.75,1.1,3.3000000000000003,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Monday,Jul,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,00:00-06:59,Tuesday,Jul,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,07:00-08:59,Tuesday,Jul,4,0.75,1.1,3.3000000000000003,0.0
South Florida->Charlotte,Light Jet,09:00-12:59,Tuesday,Jul,9,0.75,1.1,7.425000000000001,20.0
South Florida->Charlotte,Light Jet,13:00-15:59,Tuesday,Jul,7,0.75,1.1,5.775,10.0
South Florida->Charlotte,Light Jet,16:00-18:59,Tuesday,Jul,4,0.75,1.1,3.3000000000000003,0.0
South Florida->Charlotte,Light Jet,19:00-23:59,Tuesday,Jul,1,0.75,1.1,0.8250000000000001,-15.0
South Florida->Charlotte,Light Jet,00:00-06:59,Wednesday,Jul,1,0.75,1.1,0.8250000000000001,-15.0
