corridor,month,seasonality_index,cluster_label,slab,intensity
LA Basin -> St. Louis,Jul,0.88,multi-peak-directional,0.7x-1.0x,2
LA Basin -> St. Louis,Aug,1.16,multi-peak-directional,1.0x-1.3x,3
LA Basin -> St. Louis,Sep,0.98,multi-peak-directional,0.7x-1.0x,2
LA Basin -> St. Louis,Oct,1.12,multi-peak-directional,1.0x-1.3x,3
LA Basin -> St. Louis,Nov,1.19,multi-peak-directional,1.0x-1.3x,3
LA Basin -> St. Louis,Dec,1.12,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> Houston,Jan,0.31,multi-peak-directional,< 0.5x,0
Minneapolis -> Houston,Feb,0.81,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> Houston,Mar,0.31,multi-peak-directional,< 0.5x,0
Minneapolis -> Houston,Apr,1.53,multi-peak-directional,1.3x-1.6x,4
Minneapolis -> Houston,May,1.42,multi-peak-directional,1.3x-1.6x,4
Minneapolis -> Houston,Jun,0.92,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> Houston,Jul,1.12,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> Houston,Aug,1.02,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> Houston,Sep,1.22,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> Houston,Oct,1.63,multi-peak-directional,>= 1.6x,5
Minneapolis -> Houston,Nov,1.32,multi-peak-directional,1.3x-1.6x,4
Minneapolis -> Houston,Dec,0.41,multi-peak-directional,< 0.5x,0
Minneapolis -> LA Basin,Jan,0.95,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> LA Basin,Feb,1.13,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> LA Basin,Mar,1.03,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> LA Basin,Apr,0.91,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> LA Basin,May,1.15,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> LA Basin,Jun,0.9,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> LA Basin,Jul,0.89,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> LA Basin,Aug,0.87,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> LA Basin,Sep,0.9,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> LA Basin,Oct,1.11,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> LA Basin,Nov,1.19,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> LA Basin,Dec,0.96,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> North Florida,Jan,0.74,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> North Florida,Feb,1.07,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> North Florida,Mar,1.01,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> North Florida,Apr,0.74,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> North Florida,May,1.29,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> North Florida,Jun,1.35,multi-peak-directional,1.3x-1.6x,4
Minneapolis -> North Florida,Jul,1.2,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> North Florida,Aug,0.83,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> North Florida,Sep,1.01,multi-peak-directional,1.0x-1.3x,3
Minneapolis -> North Florida,Oct,0.98,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> North Florida,Nov,0.95,multi-peak-directional,0.7x-1.0x,2
Minneapolis -> North Florida,Dec,0.83,multi-peak-directional,0.7x-1.0x,2
Nashville -> Bay Area,Jan,0.77,multi-peak-directional,0.7x-1.0x,2
Nashville -> Bay Area,Feb,0.98,multi-peak-directional,0.7x-1.0x,2
Nashville -> Bay Area,Mar,0.77,multi-peak-directional,0.7x-1.0x,2
Nashville -> Bay Area,Apr,0.68,multi-peak-directional,0.5x-0.7x,1
Nashville -> Bay Area,May,1.38,multi-peak-directional,1.3x-1.6x,4
Nashville -> Bay Area,Jun,1.1,multi-peak-directional,1.0x-1.3x,3
Nashville -> Bay Area,Jul,1.29,multi-peak-directional,1.0x-1.3x,3
Nashville -> Bay Area,Aug,0.71,multi-peak-directional,0.7x-1.0x,2
Nashville -> Bay Area,Sep,1.2,multi-peak-directional,1.0x-1.3x,3
Nashville -> Bay Area,Oct,1.2,multi-peak-directional,1.0x-1.3x,3
Nashville -> Bay Area,Nov,0.98,multi-peak-directional,0.7x-1.0x,2
Nashville -> Bay Area,Dec,0.95,multi-peak-directional,0.7x-1.0x,2
Nashville -> LA Basin,Jan,0.87,multi-peak-directional,0.7x-1.0x,2
Nashville -> LA Basin,Feb,0.85,multi-peak-directional,0.7x-1.0x,2
Nashville -> LA Basin,Mar,0.84,multi-peak-directional,0.7x-1.0x,2
Nashville -> LA Basin,Apr,1.02,multi-peak-directional,1.0x-1.3x,3
Nashville -> LA Basin,May,1.27,multi-peak-directional,1.0x-1.3x,3
Nashville -> LA Basin,Jun,0.74,multi-peak-directional,0.7x-1.0x,2
Nashville -> LA Basin,Jul,0.76,multi-peak-directional,0.7x-1.0x,2
Nashville -> LA Basin,Aug,0.84,multi-peak-directional,0.7x-1.0x,2
Nashville -> LA Basin,Sep,1.17,multi-peak-directional,1.0x-1.3x,3
Nashville -> LA Basin,Oct,1.26,multi-peak-directional,1.0x-1.3x,3
Nashville -> LA Basin,Nov,1.31,multi-peak-directional,1.3x-1.6x,4
Nashville -> LA Basin,Dec,1.09,multi-peak-directional,1.0x-1.3x,3
Nashville -> Phoenix Valley,Jan,0.92,multi-peak-directional,0.7x-1.0x,2
Nashville -> Phoenix Valley,Feb,1.12,multi-peak-directional,1.0x-1.3x,3
Nashville -> Phoenix Valley,Mar,1.38,multi-peak-directional,1.3x-1.6x,4
Nashville -> Phoenix Valley,Apr,1.19,multi-peak-directional,1.0x-1.3x,3
Nashville -> Phoenix Valley,May,1.65,multi-peak-directional,>= 1.6x,5
Nashville -> Phoenix Valley,Jun,0.59,multi-peak-directional,0.5x-0.7x,1
Nashville -> Phoenix Valley,Jul,0.46,multi-peak-directional,< 0.5x,0
Nashville -> Phoenix Valley,Aug,0.36,multi-peak-directional,< 0.5x,0
Nashville -> Phoenix Valley,Sep,1.15,multi-peak-directional,1.0x-1.3x,3
Nashville -> Phoenix Valley,Oct,1.32,multi-peak-directional,1.3x-1.6x,4
Nashville -> Phoenix Valley,Nov,0.99,multi-peak-directional,0.7x-1.0x,2
Nashville -> Phoenix Valley,Dec,0.86,multi-peak-directional,0.7x-1.0x,2
New York City -> Bay Area,Jan,0.74,multi-peak-directional,0.7x-1.0x,2
New York City -> Bay Area,Feb,0.57,multi-peak-directional,0.5x-0.7x,1
New York City -> Bay Area,Mar,0.66,multi-peak-directional,0.5x-0.7x,1
New York City -> Bay Area,Apr,0.75,multi-peak-directional,0.7x-1.0x,2
New York City -> Bay Area,May,1.13,multi-peak-directional,1.0x-1.3x,3
New York City -> Bay Area,Jun,1.16,multi-peak-directional,1.0x-1.3x,3
New York City -> Bay Area,Jul,0.93,multi-peak-directional,0.7x-1.0x,2
New York City -> Bay Area,Aug,1.1,multi-peak-directional,1.0x-1.3x,3
New York City -> Bay Area,Sep,1.41,multi-peak-directional,1.3x-1.6x,4
New York City -> Bay Area,Oct,1.53,multi-peak-directional,1.3x-1.6x,4
New York City -> Bay Area,Nov,1.08,multi-peak-directional,1.0x-1.3x,3
New York City -> Bay Area,Dec,0.93,multi-peak-directional,0.7x-1.0x,2
New York City -> Dallas,Jan,0.79,multi-peak-directional,0.7x-1.0x,2
New York City -> Dallas,Feb,0.68,multi-peak-directional,0.5x-0.7x,1
New York City -> Dallas,Mar,0.8,multi-peak-directional,0.7x-1.0x,2
New York City -> Dallas,Apr,1.01,multi-peak-directional,1.0x-1.3x,3
New York City -> Dallas,May,1.05,multi-peak-directional,1.0x-1.3x,3
New York City -> Dallas,Jun,0.98,multi-peak-directional,0.7x-1.0x,2
New York City -> Dallas,Jul,0.85,multi-peak-directional,0.7x-1.0x,2
New York City -> Dallas,Aug,0.93,multi-peak-directional,0.7x-1.0x,2
New York City -> Dallas,Sep,1.33,multi-peak-directional,1.3x-1.6x,4
New York City -> Dallas,Oct,1.16,multi-peak-directional,1.0x-1.3x,3
New York City -> Dallas,Nov,1.14,multi-peak-directional,1.0x-1.3x,3
New York City -> Dallas,Dec,1.29,multi-peak-directional,1.0x-1.3x,3
New York City -> Houston,Jan,0.7,multi-peak-directional,0.7x-1.0x,2
New York City -> Houston,Feb,1.11,multi-peak-directional,1.0x-1.3x,3
New York City -> Houston,Mar,0.89,multi-peak-directional,0.7x-1.0x,2
New York City -> Houston,Apr,0.84,multi-peak-directional,0.7x-1.0x,2
New York City -> Houston,May,1.26,multi-peak-directional,1.0x-1.3x,3
New York City -> Houston,Jun,1.01,multi-peak-directional,1.0x-1.3x,3
New York City -> Houston,Jul,0.74,multi-peak-directional,0.7x-1.0x,2
New York City -> Houston,Aug,0.75,multi-peak-directional,0.7x-1.0x,2
New York City -> Houston,Sep,1.14,multi-peak-directional,1.0x-1.3x,3
New York City -> Houston,Oct,1.14,multi-peak-directional,1.0x-1.3x,3
New York City -> Houston,Nov,1.28,multi-peak-directional,1.0x-1.3x,3
New York City -> Houston,Dec,1.14,multi-peak-directional,1.0x-1.3x,3
New York City -> LA Basin,Jan,0.84,multi-peak-directional,0.7x-1.0x,2
New York City -> LA Basin,Feb,0.77,multi-peak-directional,0.7x-1.0x,2
New York City -> LA Basin,Mar,0.88,multi-peak-directional,0.7x-1.0x,2
New York City -> LA Basin,Apr,1.05,multi-peak-directional,1.0x-1.3x,3
New York City -> LA Basin,May,1.13,multi-peak-directional,1.0x-1.3x,3
New York City -> LA Basin,Jun,1.03,multi-peak-directional,1.0x-1.3x,3
New York City -> LA Basin,Jul,0.86,multi-peak-directional,0.7x-1.0x,2
New York City -> LA Basin,Aug,0.95,multi-peak-directional,0.7x-1.0x,2
New York City -> LA Basin,Sep,1.09,multi-peak-directional,1.0x-1.3x,3
New York City -> LA Basin,Oct,1.34,multi-peak-directional,1.3x-1.6x,4
New York City -> LA Basin,Nov,1.09,multi-peak-directional,1.0x-1.3x,3
New York City -> LA Basin,Dec,0.96,multi-peak-directional,0.7x-1.0x,2
New York City -> Minneapolis,Jan,0.91,multi-peak-directional,0.7x-1.0x,2
New York City -> Minneapolis,Feb,0.95,multi-peak-directional,0.7x-1.0x,2
New York City -> Minneapolis,Mar,0.64,multi-peak-directional,0.5x-0.7x,1
New York City -> Minneapolis,Apr,0.85,multi-peak-directional,0.7x-1.0x,2
New York City -> Minneapolis,May,1.09,multi-peak-directional,1.0x-1.3x,3
New York City -> Minneapolis,Jun,1.03,multi-peak-directional,1.0x-1.3x,3
New York City -> Minneapolis,Jul,0.97,multi-peak-directional,0.7x-1.0x,2
New York City -> Minneapolis,Aug,0.75,multi-peak-directional,0.7x-1.0x,2
New York City -> Minneapolis,Sep,0.84,multi-peak-directional,0.7x-1.0x,2
New York City -> Minneapolis,Oct,1.21,multi-peak-directional,1.0x-1.3x,3
New York City -> Minneapolis,Nov,1.25,multi-peak-directional,1.0x-1.3x,3
New York City -> Minneapolis,Dec,1.52,multi-peak-directional,1.3x-1.6x,4
New York City -> Phoenix Valley,Jan,0.71,multi-peak-directional,0.7x-1.0x,2
New York City -> Phoenix Valley,Feb,0.92,multi-peak-directional,0.7x-1.0x,2
New York City -> Phoenix Valley,Mar,1.39,multi-peak-directional,1.3x-1.6x,4
New York City -> Phoenix Valley,Apr,0.93,multi-peak-directional,0.7x-1.0x,2
New York City -> Phoenix Valley,May,1.12,multi-peak-directional,1.0x-1.3x,3
New York City -> Phoenix Valley,Jun,0.59,multi-peak-directional,0.5x-0.7x,1
New York City -> Phoenix Valley,Jul,0.63,multi-peak-directional,0.5x-0.7x,1
New York City -> Phoenix Valley,Aug,0.74,multi-peak-directional,0.7x-1.0x,2
New York City -> Phoenix Valley,Sep,1.17,multi-peak-directional,1.0x-1.3x,3
New York City -> Phoenix Valley,Oct,1.07,multi-peak-directional,1.0x-1.3x,3
New York City -> Phoenix Valley,Nov,1.39,multi-peak-directional,1.3x-1.6x,4
New York City -> Phoenix Valley,Dec,1.33,multi-peak-directional,1.3x-1.6x,4
New York City -> San Antonio,Jan,0.76,multi-peak-directional,0.7x-1.0x,2
New York City -> San Antonio,Feb,0.64,multi-peak-directional,0.5x-0.7x,1
New York City -> San Antonio,Mar,0.86,multi-peak-directional,0.7x-1.0x,2
New York City -> San Antonio,Apr,1.07,multi-peak-directional,1.0x-1.3x,3
New York City -> San Antonio,May,0.93,multi-peak-directional,0.7x-1.0x,2
New York City -> San Antonio,Jun,0.98,multi-peak-directional,0.7x-1.0x,2
New York City -> San Antonio,Jul,0.56,multi-peak-directional,0.5x-0.7x,1
New York City -> San Antonio,Aug,0.86,multi-peak-directional,0.7x-1.0x,2
New York City -> San Antonio,Sep,1.25,multi-peak-directional,1.0x-1.3x,3
New York City -> San Antonio,Oct,1.68,multi-peak-directional,>= 1.6x,5
New York City -> San Antonio,Nov,1.19,multi-peak-directional,1.0x-1.3x,3
New York City -> San Antonio,Dec,1.22,multi-peak-directional,1.0x-1.3x,3
New York City -> St. Louis,Jan,1.18,multi-peak-directional,1.0x-1.3x,3
New York City -> St. Louis,Feb,0.98,multi-peak-directional,0.7x-1.0x,2
New York City -> St. Louis,Mar,0.78,multi-peak-directional,0.7x-1.0x,2
New York City -> St. Louis,Apr,1.09,multi-peak-directional,1.0x-1.3x,3
New York City -> St. Louis,May,0.98,multi-peak-directional,0.7x-1.0x,2
New York City -> St. Louis,Jun,0.76,multi-peak-directional,0.7x-1.0x,2
New York City -> St. Louis,Jul,0.75,multi-peak-directional,0.7x-1.0x,2
New York City -> St. Louis,Aug,0.67,multi-peak-directional,0.5x-0.7x,1
New York City -> St. Louis,Sep,1.02,multi-peak-directional,1.0x-1.3x,3
New York City -> St. Louis,Oct,1.26,multi-peak-directional,1.0x-1.3x,3
New York City -> St. Louis,Nov,1.09,multi-peak-directional,1.0x-1.3x,3
New York City -> St. Louis,Dec,1.42,multi-peak-directional,1.3x-1.6x,4
North Florida -> Bay Area,Jan,1.27,multi-peak-directional,1.0x-1.3x,3
North Florida -> Bay Area,Feb,0.79,multi-peak-directional,0.7x-1.0x,2
North Florida -> Bay Area,Mar,1.24,multi-peak-directional,1.0x-1.3x,3
North Florida -> Bay Area,Apr,0.83,multi-peak-directional,0.7x-1.0x,2
North Florida -> Bay Area,May,1.1,multi-peak-directional,1.0x-1.3x,3
North Florida -> Bay Area,Jun,0.79,multi-peak-directional,0.7x-1.0x,2
North Florida -> Bay Area,Jul,0.96,multi-peak-directional,0.7x-1.0x,2
North Florida -> Bay Area,Aug,0.89,multi-peak-directional,0.7x-1.0x,2
North Florida -> Bay Area,Sep,0.86,multi-peak-directional,0.7x-1.0x,2
North Florida -> Bay Area,Oct,1.13,multi-peak-directional,1.0x-1.3x,3
North Florida -> Bay Area,Nov,1.55,multi-peak-directional,1.3x-1.6x,4
North Florida -> Bay Area,Dec,0.58,multi-peak-directional,0.5x-0.7x,1
North Florida -> Detroit,Jan,0.27,multi-peak-directional,< 0.5x,0
North Florida -> Detroit,Feb,0.82,multi-peak-directional,0.7x-1.0x,2
North Florida -> Detroit,Mar,1.36,multi-peak-directional,1.3x-1.6x,4
North Florida -> Detroit,Apr,0.0,multi-peak-directional,< 0.5x,0
North Florida -> Detroit,May,1.36,multi-peak-directional,1.3x-1.6x,4
North Florida -> Detroit,Jun,0.82,multi-peak-directional,0.7x-1.0x,2
North Florida -> Detroit,Jul,0.82,multi-peak-directional,0.7x-1.0x,2
North Florida -> Detroit,Aug,0.82,multi-peak-directional,0.7x-1.0x,2
North Florida -> Detroit,Sep,0.27,multi-peak-directional,< 0.5x,0
North Florida -> Detroit,Oct,1.64,multi-peak-directional,>= 1.6x,5
North Florida -> Detroit,Nov,2.18,multi-peak-directional,>= 1.6x,5
North Florida -> Detroit,Dec,1.64,multi-peak-directional,>= 1.6x,5
North Florida -> LA Basin,Jan,0.91,multi-peak-directional,0.7x-1.0x,2
North Florida -> LA Basin,Feb,1.03,multi-peak-directional,1.0x-1.3x,3
North Florida -> LA Basin,Mar,1.22,multi-peak-directional,1.0x-1.3x,3
North Florida -> LA Basin,Apr,1.21,multi-peak-directional,1.0x-1.3x,3
North Florida -> LA Basin,May,0.98,multi-peak-directional,0.7x-1.0x,2
North Florida -> LA Basin,Jun,0.87,multi-peak-directional,0.7x-1.0x,2
North Florida -> LA Basin,Jul,0.8,multi-peak-directional,0.7x-1.0x,2
North Florida -> LA Basin,Aug,0.66,multi-peak-directional,0.5x-0.7x,1
North Florida -> LA Basin,Sep,0.87,multi-peak-directional,0.7x-1.0x,2
North Florida -> LA Basin,Oct,1.12,multi-peak-directional,1.0x-1.3x,3
North Florida -> LA Basin,Nov,1.08,multi-peak-directional,1.0x-1.3x,3
North Florida -> LA Basin,Dec,1.24,multi-peak-directional,1.0x-1.3x,3
North Florida -> Minneapolis,Jan,1.1,multi-peak-directional,1.0x-1.3x,3
North Florida -> Minneapolis,Feb,1.04,multi-peak-directional,1.0x-1.3x,3
North Florida -> Minneapolis,Mar,1.34,multi-peak-directional,1.3x-1.6x,4
North Florida -> Minneapolis,Apr,0.98,multi-peak-directional,0.7x-1.0x,2
North Florida -> Minneapolis,May,0.83,multi-peak-directional,0.7x-1.0x,2
North Florida -> Minneapolis,Jun,1.08,multi-peak-directional,1.0x-1.3x,3
North Florida -> Minneapolis,Jul,0.85,multi-peak-directional,0.7x-1.0x,2
North Florida -> Minneapolis,Aug,0.67,multi-peak-directional,0.5x-0.7x,1
North Florida -> Minneapolis,Sep,0.87,multi-peak-directional,0.7x-1.0x,2
North Florida -> Minneapolis,Oct,1.04,multi-peak-directional,1.0x-1.3x,3
North Florida -> Minneapolis,Nov,1.32,multi-peak-directional,1.3x-1.6x,4
North Florida -> Minneapolis,Dec,0.87,multi-peak-directional,0.7x-1.0x,2
North Florida -> New York City,Jan,0.32,multi-peak-directional,< 0.5x,0
North Florida -> New York City,Feb,0.72,multi-peak-directional,0.7x-1.0x,2
North Florida -> New York City,Mar,0.93,multi-peak-directional,0.7x-1.0x,2
North Florida -> New York City,Apr,1.26,multi-peak-directional,1.0x-1.3x,3
North Florida -> New York City,May,1.58,multi-peak-directional,1.3x-1.6x,4
North Florida -> New York City,Jun,1.44,multi-peak-directional,1.3x-1.6x,4
North Florida -> New York City,Jul,1.19,multi-peak-directional,1.0x-1.3x,3
North Florida -> New York City,Aug,0.79,multi-peak-directional,0.7x-1.0x,2
North Florida -> New York City,Sep,0.75,multi-peak-directional,0.7x-1.0x,2
North Florida -> New York City,Oct,1.22,multi-peak-directional,1.0x-1.3x,3
North Florida -> New York City,Nov,0.79,multi-peak-directional,0.7x-1.0x,2
North Florida -> New York City,Dec,1.01,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Bay Area,Jan,1.04,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Bay Area,Feb,0.47,multi-peak-directional,< 0.5x,0
Philadelphia -> Bay Area,Mar,0.73,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Bay Area,Apr,1.14,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Bay Area,May,1.19,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Bay Area,Jun,1.35,multi-peak-directional,1.3x-1.6x,4
Philadelphia -> Bay Area,Jul,0.73,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Bay Area,Aug,0.88,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Bay Area,Sep,1.35,multi-peak-directional,1.3x-1.6x,4
Philadelphia -> Bay Area,Oct,1.09,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Bay Area,Nov,1.19,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Bay Area,Dec,0.83,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Dallas,Jan,0.84,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Dallas,Feb,1.19,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Dallas,Mar,0.74,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Dallas,Apr,1.25,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Dallas,May,0.86,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Dallas,Jun,0.92,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Dallas,Jul,0.92,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Dallas,Aug,0.66,multi-peak-directional,0.5x-0.7x,1
Philadelphia -> Dallas,Sep,1.4,multi-peak-directional,1.3x-1.6x,4
Philadelphia -> Dallas,Oct,1.22,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Dallas,Nov,1.25,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Dallas,Dec,0.76,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Houston,Jan,0.9,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Houston,Feb,1.95,multi-peak-directional,>= 1.6x,5
Philadelphia -> Houston,Mar,0.71,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Houston,Apr,1.1,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Houston,May,1.24,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Houston,Jun,0.62,multi-peak-directional,0.5x-0.7x,1
Philadelphia -> Houston,Jul,0.76,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Houston,Aug,0.62,multi-peak-directional,0.5x-0.7x,1
Philadelphia -> Houston,Sep,0.95,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Houston,Oct,1.29,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Houston,Nov,0.86,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Houston,Dec,1.0,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> LA Basin,Jan,0.68,multi-peak-directional,0.5x-0.7x,1
Philadelphia -> LA Basin,Feb,0.65,multi-peak-directional,0.5x-0.7x,1
Philadelphia -> LA Basin,Mar,0.89,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> LA Basin,Apr,1.07,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> LA Basin,May,1.15,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> LA Basin,Jun,0.94,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> LA Basin,Jul,0.97,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> LA Basin,Aug,1.07,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> LA Basin,Sep,1.1,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> LA Basin,Oct,1.49,multi-peak-directional,1.3x-1.6x,4
Philadelphia -> LA Basin,Nov,1.07,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> LA Basin,Dec,0.92,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Minneapolis,Jan,1.02,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Minneapolis,Feb,0.91,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Minneapolis,Mar,1.25,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Minneapolis,Apr,1.02,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Minneapolis,May,0.91,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Minneapolis,Jun,0.68,multi-peak-directional,0.5x-0.7x,1
Philadelphia -> Minneapolis,Jul,0.79,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Minneapolis,Aug,0.79,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Minneapolis,Sep,0.79,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Minneapolis,Oct,1.47,multi-peak-directional,1.3x-1.6x,4
Philadelphia -> Minneapolis,Nov,1.36,multi-peak-directional,1.3x-1.6x,4
Philadelphia -> Minneapolis,Dec,1.02,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Phoenix Valley,Jan,1.22,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Phoenix Valley,Feb,0.91,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Phoenix Valley,Mar,1.22,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Phoenix Valley,Apr,1.22,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Phoenix Valley,May,0.68,multi-peak-directional,0.5x-0.7x,1
Philadelphia -> Phoenix Valley,Jun,0.61,multi-peak-directional,0.5x-0.7x,1
Philadelphia -> Phoenix Valley,Jul,0.3,multi-peak-directional,< 0.5x,0
Philadelphia -> Phoenix Valley,Aug,0.84,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Phoenix Valley,Sep,1.06,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> Phoenix Valley,Oct,1.82,multi-peak-directional,>= 1.6x,5
Philadelphia -> Phoenix Valley,Nov,0.91,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> Phoenix Valley,Dec,1.22,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> San Antonio,Jan,0.61,multi-peak-directional,0.5x-0.7x,1
Philadelphia -> San Antonio,Feb,1.01,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> San Antonio,Mar,0.88,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> San Antonio,Apr,0.61,multi-peak-directional,0.5x-0.7x,1
Philadelphia -> San Antonio,May,1.28,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> San Antonio,Jun,0.94,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> San Antonio,Jul,0.81,multi-peak-directional,0.7x-1.0x,2
Philadelphia -> San Antonio,Aug,0.54,multi-peak-directional,0.5x-0.7x,1
Philadelphia -> San Antonio,Sep,1.35,multi-peak-directional,1.3x-1.6x,4
Philadelphia -> San Antonio,Oct,1.89,multi-peak-directional,>= 1.6x,5
Philadelphia -> San Antonio,Nov,1.21,multi-peak-directional,1.0x-1.3x,3
Philadelphia -> San Antonio,Dec,0.88,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> Boston,Jan,0.78,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> Boston,Feb,0.86,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> Boston,Mar,0.7,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> Boston,Apr,1.29,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> Boston,May,1.83,multi-peak-directional,>= 1.6x,5
